VehicleID;Distanza percorsa (m);Tempo di percorrenza (s);Tempo di attesa (s);Velocità media (m/s);Emissioni di CO2 (g);Emissioni di CO (g);Emissioni di HC (g);Emissioni di PMx (g);Emissioni di NOx (g);Consumo di carburante (g);Consumo elettrico (Wh);Emissione di rumore (dBA)
vehicle322;191.93484431326902;16.899999999999977;0.0;0.3804200976140646;49.7817354806726;0.00840041549833913;0.0015376317208301035;0.003952483067030965;0.2674282423637929;15.998072881161084;0.0;10770.474733183328
vehicle323;192.49201161151055;28.799999999999955;11.6;0.10961522359027132;60.21608259788815;0.8879040101337669;0.01823037837062832;0.0034667514670360263;0.04032637581213283;19.49118900908127;0.0;11090.319261887835
vehicle324;205.13620176036062;16.40000000000009;0.0;0.0721777933442329;56.41344320322936;0.01872056624773876;0.005589474199400657;0.003196916772194344;0.12178511283441897;18.13032818826477;0.0;10648.020677905457
vehicle325;265.9023985794774;18.59999999999991;0.0;0.09946894678971746;42.9819827208834;0.3203268914521262;0.0021505092677323004;0.005239050673142312;0.01657462207385956;13.911695884279027;0.0;12169.745310530967
vehicle326;266.0926130937143;18.40000000000009;0.0;0.19694898222509752;47.031759928993154;0.007169473442587782;0.0016570610450448743;0.005756748667298279;0.28110533769043927;15.113956418841692;0.0;12031.464618234593
vehicle327;0;0;0;0;0;0;0;0;0;0;0;0
vehicle328;264.0707623991173;36.69999999999982;14.5;0.08303274055910882;87.69886395224171;0.029754316488959966;0.008918176613018355;0.004738957887154502;0.17801871161359295;28.18508720500415;0.0;14399.226155248858
vehicle329;205.48626272050697;58.59999999999991;38.6;0.05787237682034593;116.8997841197274;0.6848678036847481;0.0038686206466377266;0.004755941973975831;0.020126103288722295;37.901791680319306;0.0;34298.44698335175
vehicle330;266.9218758803225;17.199999999999818;0.0;0.10666466004660918;48.10251230755867;0.5233291986154732;0.03248846211911268;0.006630875211733494;0.08565291980347038;15.594273657879365;0.0;11386.470922484752
vehicle331;267.28796740488843;14.699999999999989;0.0;0.5717647385475226;41.23406862392332;0.6589056096774714;0.003833521317888209;0.005526590582160174;0.004894601682176184;13.369212909578783;0.0;9970.436559829075
vehicle332;265.5769758385071;16.800000000000182;0.0;0.08027438754884043;52.143874520465936;0.5320576261957912;0.03489620633305685;0.007730160589444966;0.09462092859829734;16.905521157064793;0.0;11179.658025649705
vehicle333;194.281865665512;14.100000000000023;0.0;0.27969122217332487;59.903362014861564;0.00941435815533588;0.002163231476857671;0.014140240629480015;0.24011161523905108;19.25136368064173;0.0;9278.805200204297
vehicle334;203.98187997694225;21.199999999999818;0.0;0.07762617013965491;45.379516476688906;0.19193343084065048;0.0012781882073246023;0.004123336758590183;0.015178645875117776;14.711444052230295;0.0;13194.000574710306
vehicle335;265.04894775893774;34.5;11.9;0.09529505441331909;110.76371211132239;0.023136016545109408;0.0048759447620079326;0.024790098148551747;0.3941810110052858;35.59638574300804;0.0;21338.129054821537
vehicle336;204.84187395612105;17.0;0.0;0.5863012550391254;55.344498561010624;0.43441993249151;0.0028798673893488105;0.003458617275989904;0.020055180537208516;17.913942779426726;0.0;11034.665662793512
vehicle337;192.4420961498204;28.40000000000009;9.2;0.14884221026652475;77.84641831767901;0.01555258486471626;0.0029399653889545475;0.004483572791535235;0.4404649205920279;25.017235760026004;0.0;17291.37988005972
vehicle338;193.7832967612283;15.900000000000091;0.0;0.11979914904698062;52.135208713338706;0.38819058569254816;0.0025716534227817537;0.003891382968232816;0.017900820044473558;16.901429325151085;0.0;10344.595359163597
vehicle339;204.56740535020765;17.299999999999997;0.0;2.11912187842532;48.00487795291398;0.18880828559684512;0.0016458628875433046;0.0034343832436505672;0.01333925006956879;15.561541394329982;0.0;11143.570492222936
vehicle340;205.28700796911295;30.600000000000023;4.2;0.26701690946383305;59.89038083348345;0.12684776322794136;0.0015023485608281018;0.003976616163007707;0.018786078701577263;19.41594615319552;0.0;18471.64684583987
vehicle341;206.3336207834371;15.400000000000091;0.0;0.0903831576765737;42.12638497357656;0.3583176905024231;0.02754920841623164;0.005739883512408109;0.07374904719061728;13.657719340741398;0.0;9998.855813138533
vehicle342;267.79411043544513;23.700000000000045;0.9;0.15336417817505205;93.17667911745087;0.9032762326009725;0.06013180845307372;0.008158150566737965;0.14679880300550727;30.205979814908197;0.0;14854.659219459254
vehicle343;192.35525680555645;31.40000000000009;10.9;0.11948031829383643;75.24138405347747;0.18282863626083262;0.0020441276587567993;0.00419184657276299;0.022918945245696657;24.392386443810782;0.0;18996.524111749994
vehicle344;266.1316918737714;18.5;0.0;0.13585565333539296;43.9888616143307;0.011496256646534522;0.0048339860565518224;0.014611424461250815;0.24922872848249003;14.137199499550926;0.0;12055.371391133347
vehicle345;193.27704134491458;18.800000000000182;0.0;0.0740700620629941;51.70683591106868;0.5573817836067344;0.003126961290853567;0.0033990216271709804;0.005936494280986984;16.764512372353774;0.0;11913.979479239324
vehicle346;266.4033939420036;18.0;0.0;0.07956623502164953;46.63432750276627;0.00797596321600981;0.0021052096907301877;0.013654817689038997;0.19045832844923488;14.987880958476804;0.0;11791.10366385252
vehicle347;0;0;0;0;0;0;0;0;0;0;0;0
vehicle348;202.96795223478472;33.59999999999991;12.8;0.06841595304192248;61.14595692275417;0.19878405929039691;0.001849298542743153;0.00424701784656679;0.018406540398137126;19.82193960361834;0.0;13077.826093262558
vehicle349;190.55577777701012;14.5;0.0;0.15284370174450235;48.01642617544781;0.7346356376364717;0.006540024314787567;0.003489498586697044;0.010713409487384402;15.540098150029428;0.0;9498.855763131898
vehicle350;267.8214796740887;35.90000000000009;10.2;0.12637763558680232;84.27242251840973;0.03860850038165553;0.009309392195144792;0.005305393536609634;0.17361570678758392;27.082880389380367;0.0;21923.00385086469
vehicle351;265.85077342522226;25.899999999999977;1.2;0.30840029441108135;0.0;0.0;0.0;0.005452723711964389;0.0;0.0;92.04377832503437;15725.24222780869
vehicle352;192.26271736799106;27.90000000000009;11.0;0.06576823136680347;58.11462736570156;0.2261284088941767;0.0019418834946703036;0.0037333779438913995;0.01713448080639931;18.838764424764012;0.0;10967.903051953124
vehicle353;265.0165053319012;17.700000000000273;0.0;0.08623864167570296;48.01601527533075;0.008736403072153157;0.002400534379028083;0.015446665640995751;0.1942798132495127;15.432379788780404;0.0;11629.946186262947
vehicle354;192.24398272787187;34.5;16.6;0.05479520032965898;54.067710553885824;0.35656581184222613;0.002364601149120191;0.0032231288607840534;0.01838612157838123;17.500563966001373;0.0;11485.238399500147
vehicle355;204.45098900817504;16.5;0.0;0.09088646588895338;47.56362524852793;0.007821780708149907;0.0015967136564183442;0.0046203104012852705;0.26629426171688814;15.285057771684752;0.0;10637.49281908632
vehicle356;190.90526407788582;88.40000000000009;70.9;0.15368355615266727;80.70313767193447;0.026730615843657025;0.008170269563908164;0.0034896976906932074;0.1521939449973537;25.936925328504664;0.0;11426.88556633166
vehicle357;266.92159873073007;19.5;0.0;0.22365346550245793;32.4618661211894;0.29723034829951167;0.0017591778259370668;0.00520488300367546;0.005323561444777374;10.507738950179961;0.0;12598.00762286078
vehicle358;190.59122598093637;18.699999999999818;0.0;0.06931029498914008;58.04128894073772;0.015556274474824626;0.0057028233154775365;0.014719208702687381;0.2893115709668052;18.652743481731253;0.0;11839.80017219203
vehicle359;192.64336386959172;13.400000000000091;0.0;0.09583691441647943;69.89116868871233;0.010040975693090676;0.00218640015607083;0.014809664107555439;0.28708447354500494;22.460646631707725;0.0;9019.945457345439
vehicle360;267.0223850822848;16.09999999999991;0.0;0.16940960498833768;44.31895153011348;0.37772232395749994;0.002549548333634417;0.006455794079951218;0.016598473981585937;14.36764550421627;0.0;10767.880511186591
vehicle361;265.3748460622744;18.299999999999955;0.0;0.15520165966428684;39.714777149033516;0.28558167756359226;0.02607970429395227;0.006793548495919853;0.07354678692174743;12.876658929838475;0.0;11921.081647884872
vehicle362;0;0;0;0;0;0;0;0;0;0;0;0
vehicle363;264.0887755566564;20.399999999999977;0.0;0.8103844646197228;53.542627579119504;0.008425525161155486;0.0017270476622173545;0.005165785850768885;0.30413408912585826;17.206503949668665;0.0;13155.255351937
vehicle364;266.117073684849;23.09999999999991;0.0;0.07829977600613731;0.0;0.0;0.0;0.005054080647635249;0.0;0.0;52.31027862781167;14602.669522552647
vehicle365;265.886184756427;16.80000000000001;0.0;0.5792458791684336;59.133731496433406;1.0567390333680904;0.009136495689944192;0.006561983731755606;0.013608724486833035;19.168159486069406;0.0;11250.600315919577
vehicle366;266.4754176779368;24.0;0.0;0.3755647993908989;82.7799272300072;0.02283435370894258;0.008291128065406286;0.021710505558630872;0.4327008063937654;26.60337254051858;0.0;15318.631119894188
vehicle367;191.37843007339808;13.799999999999727;0.0;0.07968937731412123;60.907941712596305;0.019074560759803856;0.005951304654320983;0.0030403232814873306;0.13895400058604887;19.57496280107295;0.0;9193.5030334301
vehicle368;193.91454481423202;12.800000000000182;0.0;0.06836316768770269;64.12867536611581;0.008161925137833285;0.0013281620689892467;0.003959238843487377;0.37299785359179755;20.60915241362411;0.0;8661.195672527147
vehicle369;192.26777694662638;47.59999999999991;29.5;0.12067180586264345;95.17241924633511;0.5532770383031246;0.0031103781347353253;0.003682434394368124;0.015748626667939164;30.857217229856726;0.0;28088.694201557635
vehicle370;193.56836378078322;22.0;0.0;0.08091634386455063;68.85713920952443;0.500314146516219;0.044571440665313176;0.006246932759626035;0.1074679172382787;22.323130507811634;0.0;13731.926786974444
vehicle371;193.81694866309556;26.100000000000023;0.9;0.29604058531675753;64.65583343236814;0.02470668413734875;0.006829147541573835;0.0033387292775678558;0.12247684021182856;20.779216658322216;0.0;14705.038266653208
vehicle372;193.57597865956717;54.3;37.0;2.094753732581899;62.4595658797961;0.7713441765356063;0.004340219873111219;0.0038866145849404546;0.007038105368926706;20.25068505248405;0.0;11153.4465976281
vehicle373;205.5073864688169;33.5;13.0;0.26876349835650104;81.97065336171738;0.017316705940097876;0.003451276103688291;0.004895755650072168;0.47251191243757906;26.3424419758655;0.0;20211.714919815917
vehicle374;192.03521480642928;28.800000000000068;11.5;0.24674386235202492;67.80336767897937;0.2761119558471029;0.0023232499692550095;0.003833597105097787;0.01977118042145794;21.97928495628262;0.0;11306.024317162482
vehicle375;0;0;0;0;0;0;0;0;0;0;0;0
vehicle376;193.62342226588103;19.399999999999977;0.0;0.29384958278112927;52.69122476390999;0.019394494879564447;0.005419094085401228;0.0031589756057611605;0.10111170782145451;16.933902335370732;0.0;12171.754787455084
vehicle377;204.27363979964633;43.80000000000018;24.7;0.059877494615263475;108.5935985269122;0.023325648159733616;0.00463157542093519;0.00469934707201275;0.6297267767155484;34.89824611199694;0.0;26217.44384931075
vehicle378;204.3251300718312;15.299999999999955;0.0;0.29591833786986893;59.10018461441144;0.008677328635216947;0.0015491049075572931;0.004404680603830715;0.32949743637754997;18.992837620822314;0.0;10091.318045671438
