VehicleID;Distanza percorsa (m);Tempo di percorrenza (s);Tempo di attesa (s);Velocità media (m/s);Emissioni di CO2 (g);Emissioni di CO (g);Emissioni di HC (g);Emissioni di PMx (g);Emissioni di NOx (g);Consumo di carburante (g);Consumo elettrico (Wh);Emissione di rumore (dBA)
vehicle35;190.0179698165624;17.09999999999991;0.0;0.05702713554844118;72.85538674799592;0.32756676405515944;0.002666687252104556;0.0035939442846832114;0.019903140475980824;23.616407430432904;0.0;11263.29761261292
vehicle36;264.39557618501743;31.199999999999818;10.1;0.08029846203765299;93.48763563324223;0.016126006745101482;0.003141192500718997;0.019946496628294855;0.33297996984125705;30.04356184434328;0.0;13876.596207911076
vehicle37;204.93310221021744;17.0;0.0;0.05742555104586071;51.30951345326663;0.019779945894585368;0.005321854075861384;0.004389749205663813;0.10860681629530387;16.489592785942516;0.0;10940.831936258746
vehicle38;192.99869809072845;17.0;0.0;0.5396208654921749;48.30349726023024;0.5326576707031324;0.013125893806746594;0.006693058725597488;0.03147607190359409;15.660605645464766;0.0;10839.201927574662
vehicle39;265.47767841997353;21.800000000000182;0.0;0.12735627586879708;57.427668669567275;0.02186520803638514;0.005929322149860012;0.004819133722385238;0.1217002463196059;18.455847598076197;0.0;13970.63280330652
vehicle40;266.4781006784199;18.90000000000009;0.0;0.19768736413671414;61.56953884727205;0.0102414703752891;0.0025253777405754574;0.016251933223772972;0.2451329718861334;19.78735590518056;0.0;12405.284971983063
vehicle41;191.73656814565174;35.5;16.5;0.20210314127377807;87.49474609174752;0.3882271192857301;0.0025702788572454886;0.003910516266197862;0.030018813332993735;28.364578386984608;0.0;21344.361664165932
vehicle42;205.226446591058;32.39999999999998;8.9;0.23316166625512036;62.26692946569012;0.3429047807247426;0.00227448369839362;0.003830808758415789;0.019201019958629273;20.185718917376374;0.0;14165.446675904379
vehicle43;267.3148346708572;17.700000000000045;0.0;0.21230956721485197;51.80223848411915;0.16290724353725483;0.019586731730680235;0.007638788348347513;0.03231943119430826;16.67052393009857;0.0;11871.222559334898
vehicle44;265.2933397781977;19.09999999999991;0.0;0.08410487441305813;50.407680304365016;0.4101708153208434;0.0027329511853301175;0.004737020530466199;0.01922896750493579;16.315619912242113;0.0;12502.620168482328
vehicle45;192.88371544097504;17.100000000000023;0.0;0.6923225450607046;41.20839726509505;0.23832317715641985;0.0015877992804438311;0.0038324075356926833;0.014001973119194358;13.359191025464824;0.0;10845.753716351901
vehicle46;191.60116744920444;23.800000000000182;7.0;0.055618278342166226;73.95611901088752;0.012074701515033015;0.001762641644774775;0.003929889562928832;0.39264507393137976;23.767553127133688;0.0;10937.823175730327
vehicle47;192.19712165135024;31.5;11.1;0.6253474148409087;78.09060292152196;0.03603961734781868;0.008640892932511477;0.004048836058854256;0.16162742574102276;25.096302495583522;0.0;19003.065388073912
vehicle48;193.72682940446683;23.0;0.0;0.15535210455155476;52.97193781982502;0.14182070832294597;0.0014313195266061917;0.0038677866316349854;0.016506988133425087;17.172478980460387;0.0;14190.357554083072
vehicle49;203.54506850005814;39.0;21.8;0.1903611187446908;105.96135751695006;0.04775736149183065;0.011544819504002131;0.0039043719507283526;0.2472423819942138;34.05352742500035;0.0;23409.28438558431
vehicle50;191.57620428612248;21.5;0.0;0.3443910876262504;56.83943064510787;0.6504109426573176;0.005845451803919177;0.0037728968344294803;0.009857170360736914;18.425161288838755;0.0;13403.501054148643
vehicle51;193.37871768084298;35.59999999999991;16.2;0.10092534020247747;59.46354425721811;0.3457840825146636;0.002289997704724249;0.0038553889928889342;0.0188106256266317;19.27703847737212;0.0;12292.66236990764
vehicle52;268.11334878600377;19.899999999999977;0.0;0.9938499861881473;49.09208560055844;0.02026073221356547;0.005207609059628672;0.00565285348244727;0.11053374454396628;15.776679257203831;0.0;12895.164602779212
vehicle53;192.18758871148378;15.199999999999818;0.0;0.07402974143437883;56.47190006664356;0.009219367396728803;0.0019077672485616035;0.01229436924250858;0.20687308165539428;18.14817949167592;0.0;9917.383438854304
vehicle54;207.0343041447113;48.5;28.5;0.07578395475520526;65.36296567313148;0.02408378248280656;0.006827661674101173;0.003845445923509326;0.1235216233925839;21.006473274504224;0.0;12647.785928667601
vehicle55;267.07389158756956;18.09999999999991;0.0;0.21276681152708068;65.98651495079882;0.34835931021627303;0.0028379226860262403;0.004774062458502311;0.01675561046072227;21.39004399578253;0.0;12144.957618654407
vehicle56;193.28544723976736;17.0;0.0;0.0625511194869115;67.57606818556947;0.5510196356992884;0.042942325144885087;0.006704978353401282;0.10949665103766389;21.907582130317973;0.0;11063.242952843793
vehicle57;266.2800681290576;25.4;0.0;4.9238050759825525;73.03967518059483;0.01289859910822682;0.0021680356865371973;0.005411484779812632;0.38562560804821183;23.472597959077103;0.0;16046.405970629745
vehicle58;192.83913131262642;13.900000000000034;0.0;0.38404091812354413;55.326814499980074;0.018300798770993477;0.005487878060084772;0.00332979335398053;0.12607216576311214;17.78110728038357;0.0;9194.775213486684
vehicle59;267.3079281580011;17.90000000000009;0.0;0.21085291912265336;42.22583059723058;0.00780734428477078;0.0021703971616333978;0.013928675702111088;0.1707415553270168;13.571518564486999;0.0;11717.498077510867
